"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","Depth.m.mn","Depth.m.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Pressure.psi.a.mn","Pressure.psi.a.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Vertical.Position.m.mn","Vertical.Position.m.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"1",2025-11-19 14:57:00,2025-11-19 14:57:00,63.2,0,-0.086,0,15.6536363636364,0.00504524979109502,3.52545454545455,0.00522232967867082,68,0,81.7,0,98.1,0,7.20545454545455,0.00522232967867082,-0.122,0,0.03,0,67.6,0,44,0,0.0809090909090909,0.0113618180363404,0,0,21.5634545454545,0.000820199532265097,-0.086,0.000447213595499955,2.04090909090909,0.00301511344577757,1.3,0
"2",2025-11-19 14:58:00,2025-11-19 14:58:00,63.1090909090909,0.0301511344577768,-0.086,0,15.6581818181818,0.0147093044146767,3.52545454545455,0.00522232967867082,68,0,81.7,0,98.1,0,7.20090909090909,0.00301511344577757,-0.121636363636364,0.000504524979109513,0.03,0,67.6,0,44,0,0.0790909090909091,0.00831209414593633,0,0,21.5527272727273,0.000467099366497485,-0.0859090909090909,0.00030151134457776,2.04,0,1.3,0
"3",2025-11-19 14:59:00,2025-11-19 14:59:00,63.1,0,-0.086,0,15.6254545454545,0.00820199532264788,3.51909090909091,0.00301511344577771,68,0,81.7,0,98.1,0,7.21,0,-0.122,0,0.03,0,67.6,0,44,0,0.100909090909091,0.00943879807448539,0,0,21.5462727272727,0.000467099366497485,-0.0864545454545455,0.000522232967867094,2.03,0,1.3,0
"4",2025-11-19 15:00:00,2025-11-19 15:00:00,63.1,0,-0.087,0,15.63,0.0118321595661997,3.51909090909091,0.00539359889970597,68,0,81.7,0,98.1,0,7.21,0,-0.123,0,0.03,0,67.6,0,44,0,0.0854545454545454,0.00522232967867093,0,0,21.5423636363636,0.000504524979108337,-0.0868181818181818,0.000404519917477946,2.03090909090909,0.00301511344577771,1.3,0
"5",2025-11-19 15:01:00,2025-11-19 15:01:00,63.1,0,-0.087,0,15.6909090909091,0.00831209414593657,3.53636363636364,0.00504524979109525,68,0,81.7,0,98.1,0,7.21,0,-0.123,0,0.03,0,67.6,0,44,0,0.0627272727272727,0.00904534033733291,0,0,21.5438181818182,0.00040451991747844,-0.0871818181818182,0.000404519917477946,2.05,0,1.3,0
"6",2025-11-19 15:02:00,2025-11-19 15:02:00,63.1,0,-0.087,0,15.7118181818182,0.00981649817214083,3.54090909090909,0.00301511344577757,68,0,81.7,0,98.1,0,7.21,0,-0.123,0,0.03,0,67.5636363636364,0.0504524979109484,44,0,0.106363636363636,0.0156669890360128,0,0,21.5481818181818,0.00040451991747844,-0.0868181818181818,0.000404519917477946,2.04909090909091,0.00301511344577757,1.3,0
"7",2025-11-19 15:03:00,2025-11-19 15:03:00,63.1,0,-0.087,0,15.6945454545455,0.00934198732993866,3.53909090909091,0.00301511344577771,68,0,81.7727272727273,0.0467099366496887,98.1909090909091,0.0301511344577789,7.21,0,-0.124,0,0.03,0,67.5636363636364,0.0504524979109484,44,0,0.0954545454545455,0.0180906806746658,0,0,21.5551818181818,0.000750757193530466,-0.0869090909090909,0.000539359889970594,2.04,0,1.3,0
"8",2025-11-19 15:04:00,2025-11-19 15:04:00,63.1,0,-0.087,0,15.6481818181818,0.00750757193529532,3.52363636363636,0.00504524979109502,68,0,81.8,0,98.2,0,7.21,0,-0.123272727272727,0.000467099366496914,0.03,0,67.5181818181818,0.0404519917477922,44,0,0.105454545454545,0.00820199532264724,0,0,21.5661818181818,0.000750757193529347,-0.0865454545454545,0.000522232967867094,2.04,0,1.3,0
"9",2025-11-19 15:05:00,2025-11-19 15:05:00,63.1,0,-0.087,0,15.6563636363636,0.00809039834955873,3.52727272727273,0.00467099366496904,68,0,81.8,0,98.2,0,7.21,0,-0.124,0,0.03,0,67.5,0,44,0,0.0781818181818182,0.0107871977994119,0,0,21.5764545454545,0.000522232967867732,-0.0870909090909091,0.000301511344577764,2.03818181818182,0.00404519917477955,1.3,0
"10",2025-11-19 15:06:00,2025-11-19 15:06:00,63.1272727272727,0.046709936649692,-0.087,0,15.6445454545455,0.00687551650952314,3.52,0,68,0,81.8,0,98.2,0,7.21,0,-0.123,0,0.03,0,67.5363636363636,0.0504524979109484,44,0,0.0872727272727273,0.0134839972492648,0,0,21.587,0.00077459666924243,-0.0870909090909091,0.000301511344577764,2.03181818181818,0.00404519917477955,1.3,0
"11",2025-11-19 15:07:00,2025-11-19 15:07:00,63.1727272727273,0.046709936649692,-0.087,0,15.6709090909091,0.00943879807448519,3.53090909090909,0.00301511344577771,68,0,81.8,0,98.2636363636364,0.0504524979109484,7.21,0,-0.123,0,0.03,0,67.5,0,44,0,0.0954545454545455,0.00522232967867094,0,0,21.6032727272727,0.00100904995821863,-0.0865454545454545,0.000522232967867094,2.04,0,1.3,0
"12",2025-11-19 15:08:00,2025-11-19 15:08:00,63.2,0,-0.086,0,15.6963636363636,0.00504524979109502,3.54,0,67.9636363636364,0.0504524979109484,81.9,0,98.3,0,7.21,0,-0.122,0,0.03,0,67.5,0,44,0,0.106363636363636,0.00674199862463242,0,0,21.6214545454545,0.00136847625946819,-0.0863636363636364,0.000504524979109513,2.03818181818182,0.00404519917477955,1.3,0
