"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","Depth.m.mn","Depth.m.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Pressure.psi.a.mn","Pressure.psi.a.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Vertical.Position.m.mn","Vertical.Position.m.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"1",2025-11-19 18:33:00,2025-11-19 18:33:00,303.836363636364,0.0504524979109341,-0.084,0,55.65,0.00894427190999738,14.6563636363636,0.00504524979109502,329.1,0,67.9,0,81.5818181818182,0.0404519917477922,6.01454545454545,0.00522232967867082,-0.12,0,0.16,0,326.9,0,212.272727272727,0.467099366496914,-0.222727272727273,0.00467099366496914,0,0,21.3048181818182,0.00172152152575445,-0.0843636363636364,0.000504524979109513,1.90363636363636,0.00504524979109513,1.3,0
"2",2025-11-19 18:34:00,2025-11-19 18:34:00,303.572727272727,0.046709936649702,-0.084,0,55.6645454545455,0.00820199532264884,14.66,0,329,0,68.1545454545455,0.0522232967867138,81.8,0,6.04,0,-0.119272727272727,0.000467099366496914,0.16,0,326.772727272727,0.046709936649702,212,0,-0.190909090909091,0.00700649049745371,0,0,21.2827272727273,0.000904534033733397,-0.0846363636363636,0.000504524979109513,1.91,0,1.3,0
"3",2025-11-19 18:35:00,2025-11-19 18:35:00,303.3,0,-0.085,0,55.7263636363636,0.0102691063610502,14.6790909090909,0.00301511344577757,328.8,0,68.4181818181818,0.0404519917477922,82.1545454545455,0.0522232967867138,6.06181818181818,0.00404519917477973,-0.12,0,0.16,0,326.590909090909,0.0301511344577832,212,0,-0.189090909090909,0.00700649049745371,0,0,21.2724545454545,0.000522232967867732,-0.0848181818181818,0.000404519917477946,1.90636363636364,0.00504524979109513,1.3,0
"4",2025-11-19 18:36:00,2025-11-19 18:36:00,303.209090909091,0.0301511344577832,-0.085,0,55.6863636363636,0.00504524979109413,14.67,0,328.681818181818,0.0404519917477807,68.7181818181818,0.0404519917477922,82.5090909090909,0.0301511344577746,6.09,0,-0.121,0,0.16,0,326.472727272727,0.046709936649702,212,0,-0.191818181818182,0.00981649817214043,0,0,21.273,0,-0.0850909090909091,0.00053935988997059,1.90363636363636,0.00504524979109513,1.3,0
"5",2025-11-19 18:37:00,2025-11-19 18:37:00,303.190909090909,0.0301511344577661,-0.085,0,55.7136363636364,0.00674199862463108,14.6745454545455,0.00522232967867082,328.590909090909,0.0301511344577832,69.0090909090909,0.0301511344577746,82.8909090909091,0.0301511344577789,6.11636363636364,0.00504524979109502,-0.121,0,0.16,0,326.354545454545,0.0522232967866915,212,0,-0.177272727272727,0.0100904995821903,0,0,21.2803636363636,0.000504524979108337,-0.0851818181818182,0.00040451991747794,1.90363636363636,0.00504524979109513,1.3,0
"6",2025-11-19 18:38:00,2025-11-19 18:38:00,303.1,0,-0.086,0,55.7136363636364,0.00674199862463108,14.6745454545455,0.00522232967867082,328.4,0,69.3,0,83.2,0,6.14,0,-0.121,0,0.16,0,326.2,0,212,0,-0.162727272727273,0.00646669790682864,0,0,21.2931818181818,0.000981649817213959,-0.0856363636363636,0.000504524979109506,1.90454545454545,0.00934198732993828,1.3,0
"7",2025-11-19 18:39:00,2025-11-19 18:39:00,303.127272727273,0.0467099366496754,-0.086,0,55.7381818181818,0.00750757193529709,14.6818181818182,0.00404519917477937,328.327272727273,0.0467099366496754,69.6,0,83.5454545454545,0.0522232967867064,6.16,0,-0.121,0,0.16,0,326.127272727273,0.0467099366496754,212,0,-0.171818181818182,0.0140129809949074,0,0,21.3092727272727,0.00100904995821863,-0.0854545454545454,0.000522232967867087,1.9,0,1.3,0
"8",2025-11-19 18:40:00,2025-11-19 18:40:00,303.2,0,-0.086,0,55.7436363636364,0.0196329963442819,14.6836363636364,0.00504524979109502,328.290909090909,0.0301511344577832,69.8727272727273,0.0467099366496954,83.9,0,6.18090909090909,0.00301511344577784,-0.121,0,0.16,0,326.1,0,212,0,-0.174545454545455,0.00522232967867093,0,0,21.3280909090909,0.00104446593573333,-0.0856363636363636,0.000674199862463236,1.90727272727273,0.00467099366496914,1.3,0
"9",2025-11-19 18:41:00,2025-11-19 18:41:00,303.209090909091,0.0301511344577832,-0.086,0,55.6954545454545,0.00820199532264892,14.67,0,328.145454545455,0.0522232967866915,70.1,0,84.2,0,6.20272727272727,0.00467099366496904,-0.121,0,0.16,0,325.972727272727,0.046709936649702,212,0,-0.155454545454545,0.0143969693780576,0,0,21.3469090909091,0.00104446593573398,-0.0857272727272727,0.000467099366496908,1.9,0,1.3,0
"10",2025-11-19 18:42:00,2025-11-19 18:42:00,303.3,0,-0.086,0,55.7463636363636,0.0196329963442839,14.6836363636364,0.00504524979109502,328.1,0,70.4,0,84.5,0,6.22636363636364,0.00504524979109547,-0.122,0,0.16,0,325.9,0,212,0,-0.163636363636364,0.0102691063610494,0,0,21.3654545454545,0.00103572548135489,-0.0858181818181818,0.000603022689155522,1.9,0,1.3,0
