"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","Depth.m.mn","Depth.m.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Pressure.psi.a.mn","Pressure.psi.a.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Vertical.Position.m.mn","Vertical.Position.m.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"1",2025-11-19 15:41:00,2025-11-19 15:41:00,319.272727272727,0.046709936649702,-0.095,0,35.6854545454545,0.0150755672288882,9.10181818181818,0.00404519917477937,343.5,0,77.1,0,92.5272727272727,0.0467099366496887,6.78181818181818,0.00404519917477937,-0.135,0,0.16,0,341.390909090909,0.0301511344577661,222,0,-0.214545454545455,0.00687551650952329,0,0,21.6080909090909,0.00270016834491996,-0.0952727272727273,0.000467099366496914,1.97181818181818,0.0140129809949074,1.3,0
"2",2025-11-19 15:42:00,2025-11-19 15:42:00,319,0,-0.095,0,35.6418181818182,0.0153741222957141,9.08727272727273,0.00467099366496904,343.6,0,77,0,92.4,0,6.78,0,-0.135,0,0.16,0,341.4,0,222,0,-0.19,0.00632455532033676,0,0,21.5648181818182,0.00204049904769307,-0.0951818181818182,0.000404519917477946,1.98454545454545,0.00934198732993828,1.3,0
"3",2025-11-19 15:43:00,2025-11-19 15:43:00,318.827272727273,0.0467099366496754,-0.095,0,35.6745454545455,0.00820199532264687,9.09818181818182,0.00404519917477937,343.6,0,76.9,0,92.4,0,6.78,0,-0.135,0,0.16,0,341.445454545455,0.0522232967867212,222,0,-0.404545454545455,0.00687551650952327,0,0,21.5323636363636,0.00180403587950604,-0.0957272727272727,0.000646669790682864,1.98727272727273,0.00467099366496914,1.3,0
"4",2025-11-19 15:44:00,2025-11-19 15:44:00,318.7,0,-0.095,0,35.6309090909091,0.00700649049745453,9.08454545454545,0.00522232967867082,343.636363636364,0.0504524979109341,76.9,0,92.3272727272727,0.0467099366496954,6.78,0,-0.135,0,0.16,0,341.472727272727,0.046709936649702,222,0,-0.386363636363636,0.00674199862463243,0,0,21.5104545454545,0.00103572548135427,-0.0953636363636364,0.000504524979109513,1.98,0,1.3,0
"5",2025-11-19 15:45:00,2025-11-19 15:45:00,318.6,0,-0.0950909090909091,0.000301511344577764,35.5927272727273,0.0127207775634264,9.07272727272727,0.00467099366496904,343.681818181818,0.0404519917477807,76.9,0,92.4,0,6.79,0,-0.135,0,0.16,0,341.481818181818,0.0404519917478037,222,0,-0.408181818181818,0.00404519917477943,0,0,21.4947272727273,0.000646669790682954,-0.0952727272727273,0.000467099366496914,1.97636363636364,0.00809039834955891,1.3,0
"6",2025-11-19 15:46:00,2025-11-19 15:46:00,318.6,0,-0.095,0,35.5772727272727,0.00646669790682874,9.07,0,343.7,0,76.9,0,92.4,0,6.79,0,-0.135,0,0.16,0,341.5,0,222,0,-0.361818181818182,0.0204049904769308,0,0,21.485,0,-0.0951818181818182,0.000404519917477946,1.97636363636364,0.00809039834955891,1.3,0
"7",2025-11-19 15:47:00,2025-11-19 15:47:00,318.6,0,-0.095,0,35.5427272727273,0.00646669790682735,9.06,0,343.745454545455,0.0522232967867212,76.9454545454546,0.0522232967867064,92.4,0,6.79,0,-0.135,0,0.16,0,341.518181818182,0.0404519917478037,222,0,-0.39,0.01,0,0,21.4811818181818,0.000404519917477002,-0.0952727272727273,0.000467099366496914,1.96636363636364,0.00809039834955891,1.3,0
"8",2025-11-19 15:48:00,2025-11-19 15:48:00,318.6,0,-0.095,0,35.5445454545455,0.00934198732993877,9.06090909090909,0.00301511344577757,343.7,0,77,0,92.4,0,6.79,0,-0.135,0,0.16,0,341.5,0,222,0,-0.351818181818182,0.0166241882918727,0,0,21.4842727272727,0.000467099366495825,-0.0951818181818182,0.000404519917477946,1.96,0,1.3,0
"9",2025-11-19 15:49:00,2025-11-19 15:49:00,318.654545454545,0.0522232967866915,-0.095,0,35.5390909090909,0.00831209414593468,9.06,0,343.7,0,77,0,92.4,0,6.79,0,-0.135,0,0.16,0,341.5,0,222,0,-0.389090909090909,0.00301511344577764,0,0,21.4927272727273,0.000786245393106214,-0.0953636363636364,0.000674199862463243,1.97181818181818,0.00404519917477946,1.3,0
"10",2025-11-19 15:50:00,2025-11-19 15:50:00,318.7,0,-0.095,0,35.4827272727273,0.00646669790683054,9.04272727272727,0.00467099366496987,343.7,0,77,0,92.5,0,6.79,0,-0.135,0,0.16,0,341.5,0,222,0,-0.359090909090909,0.00301511344577764,0,0,21.5041818181818,0.000750757193528917,-0.0950909090909091,0.000301511344577764,1.97,0,1.3,0
"11",2025-11-19 15:51:00,2025-11-19 15:51:00,318.8,0,-0.095,0,35.4427272727273,0.00646669790683054,9.03090909090909,0.00301511344577757,343.7,0,77.0090909090909,0.0301511344577746,92.5,0,6.79,0,-0.135,0,0.16,0,341.5,0,222,0,-0.363636363636364,0.00809039834955891,0,0,21.5191818181818,0.000981649817213959,-0.095,0.000447213595499958,1.96,0,1.3,0
