"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","Depth.m.mn","Depth.m.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Pressure.psi.a.mn","Pressure.psi.a.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Vertical.Position.m.mn","Vertical.Position.m.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"1",2025-11-19 16:54:00,2025-11-19 16:54:00,597.8,0,-0.095,0,59.7527272727273,0.00646669790682735,15.8,0,643.4,0,51.9090909090909,0.0831209414593645,62.3181818181818,0.0981649817214031,4.56727272727273,0.00786245393106921,-0.135,0,0.31,0,639.4,0,416,0,2.46090909090909,0.00943879807448546,0,0,21.5902727272727,0.000904534033733718,-0.0952727272727273,0.000467099366496914,1.99,0,1.3,0
"2",2025-11-19 16:55:00,2025-11-19 16:55:00,597.8,0,-0.095,0,59.8363636363636,0.0156669890360132,15.8245454545455,0.00522232967867082,643.6,0,51.6090909090909,0.0301511344577768,62,0,4.54090909090909,0.00301511344577757,-0.135,0,0.31,0,639.527272727273,0.046709936649702,416,0,2.47272727272727,0.00646669790682858,0,0,21.5812727272727,0.000467099366497485,-0.0951818181818182,0.000404519917477946,1.99,0,1.3,0
"3",2025-11-19 16:56:00,2025-11-19 16:56:00,597.8,0,-0.095,0,59.9090909090909,0.0053935988997063,15.84,0,643.6,0,51.8363636363636,0.050452497910952,62.2363636363636,0.0504524979109484,4.56,0,-0.135,0,0.31,0,639.572727272727,0.046709936649702,416,0,2.39363636363636,0.0143336856898198,0,0,21.581,0,-0.0950909090909091,0.000700649049745371,1.99090909090909,0.00301511344577764,1.3,0
"4",2025-11-19 16:57:00,2025-11-19 16:57:00,597.881818181818,0.0404519917478037,-0.095,0,59.9090909090909,0.00831209414593748,15.84,0,643.5,0,52.1,0,62.5454545454545,0.0522232967867101,4.58,0,-0.135,0,0.31,0,639.5,0,416,0,2.40636363636364,0.0102691063610494,0,0,21.591,0.00089442719099942,-0.0946363636363636,0.000504524979109513,2,0,1.3,0
"5",2025-11-19 16:58:00,2025-11-19 16:58:00,598.1,0,-0.095,0,59.9154545454545,0.0068755165095253,15.8427272727273,0.00467099366496904,643.6,0,52.3454545454545,0.0522232967867101,62.8545454545455,0.0522232967867101,4.60454545454545,0.00522232967867129,-0.135,0,0.31,0,639.6,0,416,0,2.36454545454545,0.00934198732993828,0,0,21.6023636363636,0.00050452497911013,-0.0949090909090909,0.000301511344577764,1.99090909090909,0.00301511344577764,1.3,0
"6",2025-11-19 16:59:00,2025-11-19 16:59:00,598.290909090909,0.0301511344577489,-0.095,0,59.9881818181818,0.0087386289750541,15.8645454545455,0.00522232967867082,643.6,0,52.6,0,63.2,0,4.63,0,-0.134,0,0.31,0,639.6,0,416,0,2.32909090909091,0.0308073190831482,0,0,21.6163636363636,0.000809039834956879,-0.0944545454545455,0.000522232967867094,1.99090909090909,0.00301511344577764,1.3,0
"7",2025-11-19 17:00:00,2025-11-19 17:00:00,598.4,0,-0.0940909090909091,0.000301511344577764,60.0109090909091,0.00700649049745508,15.87,0,643.536363636364,0.0504524979109628,52.9,0,63.5,0,4.65,0,-0.134,0,0.31,0,639.6,0,416,0,2.31272727272727,0.00646669790682858,0,0,21.6305454545455,0.00103572548135483,-0.0942727272727273,0.000467099366496914,1.98090909090909,0.00301511344577764,1.3,0
"8",2025-11-19 17:01:00,2025-11-19 17:01:00,593.3,0,-0.094,0,59.8809090909091,0.0104446593573428,15.8336363636364,0.00504524979109502,637.8,0,53.1,0,63.8,0,4.67,0,-0.134,0,0.31,0,633.9,0,412,0,2.07818181818182,0.00873862897505305,0,0,21.6480909090909,0.00130034960334097,-0.0940909090909091,0.000301511344577764,1.99,0,1.3,0
"9",2025-11-19 17:02:00,2025-11-19 17:02:00,593.6,0,-0.094,0,59.8527272727273,0.0110371274260169,15.8263636363636,0.00504524979109502,637.8,0,53.3,0,64,0,4.68090909090909,0.00301511344577784,-0.134,0,0.31,0,633.9,0,412,0,2.09909090909091,0.00700649049745373,0,0,21.6688181818182,0.00132801971507826,-0.0942727272727273,0.000467099366496914,2,0,1.3,0
"10",2025-11-19 17:03:00,2025-11-19 17:03:00,593.927272727273,0.046709936649702,-0.094,0,59.8763636363636,0.0128629135678729,15.8336363636364,0.00504524979109502,637.836363636364,0.0504524979109628,53.5,0,64.2,0,4.7,0,-0.134,0,0.31,0,633.990909090909,0.0301511344577832,412,0,2.08727272727273,0.00467099366496904,0,0,21.6928181818182,0.00132801971507828,-0.0943636363636364,0.000504524979109513,2,0,1.3,0
