"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","Depth.m.mn","Depth.m.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Pressure.psi.a.mn","Pressure.psi.a.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Vertical.Position.m.mn","Vertical.Position.m.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"1",2025-12-09 15:50:00,2025-12-09 15:50:00,2510.56363636364,0.0504524979109054,-0.091,0,18.8836363636364,0.0707492370662364,4.42363636363636,0.0196329963442809,2705.32727272727,0.100904995821983,1.66363636363636,0.112006493318265,2,0.14142135623731,0.145454545454545,0.0103572548135463,-0.129,0,1.39,0,2688.21818181818,0.0873862897506637,1747,0,45.8309090909091,0.0773892170078682,0,0,21.5392727272727,0.0021019471492365,-0.0911818181818182,0.000603022689155528,2.18727272727273,0.0100904995821903,1.3,0
"2",2025-12-09 15:51:00,2025-12-09 15:51:00,2508.96363636364,0.112006493318163,-0.091,0,19.9827272727273,0.0417350953253749,4.72909090909091,0.0113618180363405,2705.83636363636,0.0504524979109054,0.727272727272727,0.0467099366496914,0.881818181818182,0.0404519917477945,0.0636363636363636,0.00504524979109513,-0.13,0,1.39,0,2688.54545454545,0.0522232967866618,1748,0,45.0918181818182,0.0567129935408412,0,0,21.5028181818182,0.00199088833530084,-0.0913636363636364,0.000504524979109513,2.20363636363636,0.00504524979109502,1.3,0
"3",2025-12-09 15:52:00,2025-12-09 15:52:00,2507.5,0.118321595661885,-0.091,0,20.83,0.048989794855663,4.96545454545455,0.0121355975243384,2705.96363636364,0.143336856898151,0.436363636363636,0.0504524979109513,0.509090909090909,0.0301511344577764,0.04,0,-0.129,0,1.39,0,2688.56363636364,0.143336856898143,1747.81818181818,0.404519917477945,44.2936363636364,0.0700389502024014,0,0,21.4740909090909,0.000831209414594649,-0.091,0.000447213595499958,2.21,0,1.3,0
"4",2025-12-09 15:53:00,2025-12-09 15:53:00,2506.43636363636,0.0674199862462629,-0.091,0,21.6381818181818,0.0172152152575459,5.19,0.0063245553203369,2705.3,0.0894427191001136,0.3,0,0.4,0,0.03,0,-0.129,0,1.39,0,2687.85454545455,0.0522232967866618,1747,0,43.5545454545455,0.0375136338851994,0,0,21.4662727272727,0.00119087439227729,-0.0908181818181818,0.000603022689155528,2.2,0,1.3,0
"5",2025-12-09 15:54:00,2025-12-09 15:54:00,2506.10909090909,0.0301511344577489,-0.091,0,22.1981818181818,0.0409434199397613,5.34727272727273,0.0119087439227731,2704.94545454545,0.0687551650951703,0.2,0,0.3,0,0.02,0,-0.129,0,1.39,0,2687.53636363636,0.0674199862462629,1747,0,42.7218181818182,0.0821971023598994,0,0,21.4659090909091,0.00104446593573398,-0.091,0.000447213595499958,2.20454545454545,0.00934198732993828,1.3,0
"6",2025-12-09 15:55:00,2025-12-09 15:55:00,2506.20909090909,0.0700649049746504,-0.091,0,22.7254545454545,0.019679246105294,5.49454545454546,0.00522232967867082,2704.9,0.1,0.2,0,0.209090909090909,0.0301511344577764,0.02,0,-0.129,0,1.39,0,2687.45454545455,0.112815214963451,1747,0,42.0172727272727,0.147992628809066,0,0,21.4687272727273,0.000904534033732897,-0.0910909090909091,0.000700649049745371,2.21727272727273,0.00467099366496925,1.3,0
"7",2025-12-09 15:56:00,2025-12-09 15:56:00,2506.59090909091,0.0301511344577489,-0.091,0,23.1818181818182,0.0267649703224876,5.62090909090909,0.00831209414593616,2704.61818181818,0.166241882918725,0.2,0,0.2,0,0.02,0,-0.129,0,1.39,0,2687.22727272727,0.15550504230359,1747,0,41.2136363636364,0.0624936360396377,0,0,21.4805454545455,0.0022074254852037,-0.091,0.000447213595499958,2.21727272727273,0.00467099366496925,1.3,0
"8",2025-12-09 15:57:00,2025-12-09 15:57:00,2507.50909090909,0.0700649049744733,-0.091,0,23.5927272727273,0.0343775825476169,5.73454545454545,0.00934198732993835,2704.61818181818,0.0603022689154979,0.2,0,0.2,0,0.01,0,-0.129,0,1.39,0,2687.30909090909,0.0539359889971023,1747,0,40.3463636363636,0.0711720067544424,0,0,21.4970909090909,0.00164039906452885,-0.0903636363636364,0.000674199862463243,2.22,0,1.3,0
"9",2025-12-09 15:58:00,2025-12-09 15:58:00,2508.64545454545,0.103572548135436,-0.091,0,23.9672727272727,0.0195401684183678,5.84,0.00774596669241467,2704.14545454545,0.0522232967866618,0.1,0,0.2,0,0.01,0,-0.129,0,1.39,0,2686.98181818182,0.0404519917477577,1746.90909090909,0.301511344577764,39.7218181818182,0.0540033668984036,0,0,21.5256363636364,0.00136181696807866,-0.0906363636363636,0.000809039834955891,2.21,0,1.3,0
"10",2025-12-09 15:59:00,2025-12-09 15:59:00,2510.3,0,-0.091,0,24.4036363636364,0.0377551922979413,5.96090909090909,0.0104446593573418,2704.27272727273,0.119087439227836,0.1,0,0.2,0,0.01,0,-0.129,0,1.39,0,2687.24545454545,0.121355975243488,1747,0,38.62,0.05,0,0,21.5529090909091,0.00186839746598778,-0.0910909090909091,0.000539359889970594,2.2,0,1.3,0
