"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"379",2025-02-23 06:30:00,2025-02-23 06:30:00,437.463636363636,0.0504524979109628,44.4863636363636,0.0128629135678725,21.6163636363636,0.00674199862463261,643.454545454545,0.093419873299404,-3.4,0,-4,0,-0.39,0,0.31,0,632.345454545455,0.0820199532264508,411,0,9.19272727272727,0.0064666979068285,0,0,8.865,0,2.79363636363636,0.00504524979109502,0,0
"380",2025-02-23 06:45:00,2025-02-23 06:45:00,437.281818181818,0.0603022689155553,44.4909090909091,0.0181408629643378,21.6209090909091,0.0104446593573412,643.236363636364,0.0809039834955538,-3.4,0,-4,0,-0.39,0,0.31,0,632.118181818182,0.0873862897505502,411,0,9.19909090909091,0.00700649049745411,0,0,8.86363636363636,0.00050452497911013,2.79909090909091,0.00301511344577757,0,0
"381",2025-02-23 07:00:00,2025-02-23 07:00:00,437.336363636364,0.0809039834955806,44.4527272727273,0.0078624539310697,21.6036363636364,0.0067419986246318,643.318181818182,0.107871977994095,-3.3,0,-4,0,-0.39,0,0.31,0,632.190909090909,0.113618180363386,411,0,9.19909090909091,0.00700649049745411,0,0,8.863,0,2.79545454545455,0.00522232967867082,0,0
"382",2025-02-23 07:15:00,2025-02-23 07:15:00,437.336363636364,0.0809039834955806,44.4427272727273,0.00646669790683054,21.5972727272727,0.00467099366496987,643.263636363636,0.102691063610467,-3.4,0,-4,0,-0.39,0,0.31,0,632.136363636364,0.102691063610499,411,0,9.19909090909091,0.00301511344577757,0,0,8.865,0,2.79181818181818,0.00404519917477937,0,0
"383",2025-02-23 07:30:00,2025-02-23 07:30:00,437.290909090909,0.0700649049745353,44.4263636363636,0.0112006493318263,21.5890909090909,0.00539359889970678,643.272727272727,0.110371274260165,-3.4,0,-4,0,-0.39,0,0.31,0,632.145454545455,0.0934198732993852,411,0,9.20363636363636,0.00504524979109592,0,0,8.86154545454546,0.000522232967866804,2.79454545454545,0.00934198732993828,0,0
"384",2025-02-23 07:45:00,2025-02-23 07:45:00,437.236363636364,0.0809039834955883,44.4527272727273,0.0078624539310697,21.6009090909091,0.00539359889970558,643.218181818182,0.107871977994092,-3.4,0,-4,0,-0.39,0,0.31,0,632.081818181818,0.116774841624255,411,0,9.20727272727273,0.00646669790682929,0,0,8.86027272727273,0.000467099366497485,2.79363636363636,0.00504524979109502,0,0
"385",2025-02-23 08:00:00,2025-02-23 08:00:00,437.181818181818,0.0603022689155433,44.4163636363636,0.00924416277737243,21.5836363636364,0.00674199862463276,643.109090909091,0.122102788293706,-3.4,0,-4,0,-0.39,0,0.31,0,631.972727272727,0.110371274260216,411,0,9.19727272727273,0.00467099366496904,0,0,8.86245454545455,0.000522232967866804,2.79909090909091,0.00301511344577757,0,0
"386",2025-02-23 08:15:00,2025-02-23 08:15:00,437.072727272727,0.0646669790682898,44.3654545454545,0.021148823307048,21.5609090909091,0.0113618180363405,642.936363636364,0.102691063610517,-3.4,0,-4,0,-0.39,0,0.31,0,631.809090909091,0.104446593573396,411,0,9.19181818181818,0.00404519917477937,0,0,8.863,0,2.79545454545455,0.00522232967867082,0,0
"387",2025-02-23 08:30:00,2025-02-23 08:30:00,437,0.077459666924166,44.4145454545455,0.00820199532264892,21.5836363636364,0.00504524979109592,642.809090909091,0.0831209414593375,-3.4,0,-4,0,-0.39,0,0.31,0,631.690909090909,0.0943879807448359,411,0,9.22090909090909,0.00831209414593616,0,0,8.863,0,2.78363636363636,0.00809039834955891,0,0
"388",2025-02-23 08:45:00,2025-02-23 08:45:00,437.136363636364,0.0809039834955806,44.3672727272727,0.0110371274260193,21.5581818181818,0.00603022689155477,642.963636363636,0.102691063610517,-3.4,0,-4,0,-0.39,0,0.31,0,631.836363636364,0.0809039834955691,411,0,9.20181818181818,0.00603022689155587,0,0,8.866,0,2.79454545454545,0.00934198732993828,0,0
"389",2025-02-23 09:00:00,2025-02-23 09:00:00,437.009090909091,0.0831209414593822,44.3563636363636,0.0112006493318259,21.5536363636364,0.0067419986246318,642.872727272727,0.11037127426018,-3.4,0,-4,0,-0.39,0,0.31,0,631.754545454545,0.0934198732993531,411,0,9.19363636363636,0.0112006493318268,0,0,8.861,0,2.79363636363636,0.00504524979109502,0,0
